ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,lab_AggClu,lab_BIRCH,lab_KMean,lab_GMM
5010361,M,Y,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12383,-2017,1,1,1,0,Drivers,1.0,1,1,1,1
5010365,F,Y,Y,1,157500.0,Working,Higher education,Separated,House / apartment,-9800,-2109,1,0,0,1,Medicine staff,2.0,1,1,1,1
5010394,F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3.0,0,0,0,1
5010414,M,Y,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-13425,-3143,1,0,0,0,Drivers,2.0,0,1,0,0
5010420,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2.0,1,1,1,1
5010434,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2.0,0,1,0,0
5010453,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13247,-5823,1,1,0,0,Core staff,2.0,1,1,1,1
5010456,F,N,Y,0,171000.0,Student,Higher education,Married,House / apartment,-18756,-3904,1,0,0,1,Core staff,2.0,1,1,1,1
5010465,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-12622,-678,1,0,1,0,Sales staff,3.0,0,1,0,1
5010468,M,Y,Y,0,675000.0,State servant,Higher education,Married,House / apartment,-11912,-2200,1,0,0,0,High skill tech staff,2.0,1,1,1,1
5010473,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-13087,-313,1,0,0,0,,2.0,1,1,1,1
5010491,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-13768,-4666,1,0,0,0,Secretaries,4.0,0,1,0,0
5010496,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3.0,1,1,1,1
5010501,F,N,N,1,90000.0,Working,Secondary / secondary special,Separated,Rented apartment,-14210,-344,1,0,0,1,Sales staff,2.0,0,0,0,1
5010503,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17334,-2504,1,0,0,0,Sales staff,1.0,1,1,1,1
5010515,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10053,-1652,1,0,0,1,Sales staff,2.0,0,1,0,1
5010518,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3.0,1,1,1,1
5010531,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20365,365243,1,0,0,0,,2.0,1,1,1,1
5010535,F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0,1,1,1,1
5010556,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15774,-2901,1,0,1,0,High skill tech staff,2.0,0,1,1,1
5010574,M,Y,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-11320,-1591,1,0,0,1,Drivers,3.0,0,0,0,1
5010583,F,N,N,1,72000.0,Commercial associate,Higher education,Married,House / apartment,-14173,-1925,1,0,0,1,Accountants,3.0,0,0,0,0
5010586,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16809,-3327,1,0,0,0,Managers,3.0,1,1,1,1
5010592,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22927,365243,1,0,0,0,,2.0,1,1,1,1
5010613,F,N,Y,0,184500.0,Working,Secondary / secondary special,Married,House / apartment,-18551,-1226,1,0,0,0,Cleaning staff,2.0,1,1,1,1
5010615,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21183,-1104,1,0,0,0,Cleaning staff,2.0,1,1,1,1
5010620,F,N,Y,0,103500.0,Pensioner,Incomplete higher,Married,House / apartment,-22254,365243,1,0,1,0,,2.0,0,0,0,1
5010632,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12461,-678,1,0,0,0,Sales staff,2.0,1,1,1,1
5010647,M,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-8843,-495,1,1,1,0,Laborers,3.0,0,1,0,0
5010652,M,Y,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-11055,-1074,1,0,0,0,Laborers,1.0,1,1,1,1
5010653,M,Y,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4.0,0,0,0,0
5010678,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0,0,1,0,0
5010689,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0,1,1,1,1
5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0,0,1,0,0
5010706,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0,0,0,0,1
5010715,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0,0,1,0,0
5010743,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0,0,1,0,1
5010758,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2.0,1,1,1,1
5010764,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0,1,1,1,1
5010772,F,N,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,1,0,0,0,,2.0,0,1,0,1
5010773,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0,0,0,0,0
5010779,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0,0,1,0,1
5010783,F,N,Y,0,165150.0,Pensioner,Higher education,Married,House / apartment,-23372,365243,1,0,0,0,,2.0,1,1,1,1
5010785,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0,0,1,0,0
5010789,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0,1,1,1,1
5010797,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,1,1,1,1
5010813,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0,0,1,0,1
5010819,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,1,1,1,1
5010835,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,1,1,0,0,Drivers,4.0,1,1,1,1
5010840,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11050,-921,1,0,0,0,Cleaning staff,3.0,0,1,0,0
5010843,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11822,-739,1,0,0,1,Sales staff,2.0,0,1,0,1
5010848,F,N,Y,0,54000.0,Pensioner,Lower secondary,Married,House / apartment,-22276,365243,1,0,0,0,,2.0,0,1,0,1
5010850,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17864,-7070,1,0,0,1,,3.0,0,0,0,1
5010856,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,1,0,0,0,Security staff,2.0,1,1,1,1
5010861,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14045,-1043,1,0,0,0,Sales staff,3.0,1,1,1,1
5010862,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18173,-678,1,0,1,1,Core staff,3.0,1,1,1,1
5010874,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,1,0,1,0,,2.0,0,1,0,0
5010886,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23758,365243,1,0,0,1,,2.0,1,1,1,1
5010897,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-22720,-860,1,0,1,1,Low-skill Laborers,2.0,1,1,1,1
5010908,F,Y,Y,0,81000.0,Pensioner,Higher education,Married,House / apartment,-20399,365243,1,0,0,0,,2.0,0,1,0,1
5010916,M,Y,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13533,-2535,1,0,1,0,Laborers,2.0,0,1,0,1
5010921,F,N,N,0,94500.0,Working,Secondary / secondary special,Widow,Rented apartment,-22265,-829,1,0,0,1,Sales staff,1.0,1,1,1,1
5010934,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,1,0,0,0,,1.0,1,1,1,1
5010943,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22828,365243,1,0,0,0,,2.0,1,1,1,1
5010953,M,Y,Y,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14733,-1379,1,0,0,0,Sales staff,2.0,1,1,1,1
5010972,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13617,-2748,1,0,0,0,Waiters/barmen staff,3.0,1,1,1,1
5010974,M,Y,Y,0,126000.0,Working,Higher education,Married,House / apartment,-18214,-3508,1,0,0,1,Sales staff,2.0,0,1,0,1
5010980,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18045,-1805,1,0,0,0,Drivers,1.0,0,1,1,1
5010981,M,Y,N,1,270000.0,Working,Incomplete higher,Married,House / apartment,-15053,-3386,1,0,0,0,Managers,3.0,0,1,0,1
5010983,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22119,365243,1,0,0,0,,2.0,1,1,1,1
5010990,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2.0,1,1,1,1
5011001,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10737,-2078,1,0,0,1,Sales staff,2.0,0,1,0,1
5011011,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12021,-130,1,0,1,1,Sales staff,2.0,1,1,1,1
5011028,F,N,Y,0,292500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16588,-1013,1,0,0,1,Sales staff,2.0,1,1,1,1
5011031,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,-17489,-7557,1,0,1,0,,3.0,0,1,0,0
5011036,F,N,Y,0,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,2.0,1,1,1,1
5018414,F,N,Y,1,33300.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22784,365243,1,0,0,0,,3.0,1,1,1,1
5018419,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18414,-5203,1,0,0,0,Sales staff,2.0,0,0,0,1
5018422,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18817,-1094,1,0,0,0,Laborers,2.0,0,0,0,0
5018428,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12626,-5295,1,0,0,0,Laborers,1.0,0,0,0,1
5018430,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17067,-243,1,0,0,0,Drivers,3.0,0,0,0,1
5018439,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-20227,-5416,1,0,0,0,Core staff,1.0,0,1,0,1
5018461,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,3.0,1,1,1,1
5018477,F,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-19156,-4504,1,0,0,0,,2.0,1,1,1,1
5018480,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17935,-363,1,0,1,0,Laborers,3.0,1,1,1,1
5018481,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-22319,365243,1,0,1,0,,2.0,1,1,1,1
5018492,M,Y,Y,1,675000.0,Working,Higher education,Married,House / apartment,-16338,-4654,1,1,1,0,Managers,3.0,0,0,0,0
5018496,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20621,365243,1,0,0,0,,1.0,0,1,0,0
5018498,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18950,-1002,1,1,1,0,Cooking staff,2.0,1,1,1,1
5018504,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20970,365243,1,0,0,0,,2.0,1,1,1,1
5021192,F,N,N,0,225000.0,State servant,Higher education,Single / not married,With parents,-10517,-1801,1,0,0,0,Core staff,1.0,0,1,0,0
5021193,F,N,N,0,225000.0,Working,Higher education,Separated,House / apartment,-12904,-4297,1,0,1,0,Laborers,1.0,0,1,0,1
5021196,F,Y,Y,0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,2.0,0,1,0,1
5021207,M,N,Y,0,171000.0,Pensioner,Higher education,Civil marriage,House / apartment,-18680,365243,1,0,0,0,,2.0,0,1,0,1
5021219,M,Y,N,0,310500.0,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1.0,0,1,0,0
5021228,F,N,Y,2,112500.0,Working,Higher education,Civil marriage,House / apartment,-10881,-122,1,0,0,0,Sales staff,4.0,1,1,1,1
5021231,F,N,Y,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-10604,-2374,1,0,0,0,Sales staff,3.0,0,1,0,1
5021234,F,N,Y,1,67500.0,Commercial associate,Higher education,Married,House / apartment,-12450,-1466,1,0,0,0,Laborers,3.0,1,1,1,1
5021250,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18456,-6791,1,0,0,0,Managers,2.0,1,1,1,1
5021264,F,N,N,0,135000.0,Working,Incomplete higher,Single / not married,Rented apartment,-11448,-1982,1,0,0,0,Accountants,1.0,1,1,1,1
5021266,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14512,-4596,1,0,0,0,Laborers,3.0,0,1,0,1
5021273,M,Y,Y,0,110250.0,Working,Higher education,Single / not married,House / apartment,-14129,-5758,1,0,0,0,,1.0,1,1,1,1
5021283,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15594,-705,1,0,0,0,Cooking staff,3.0,1,1,1,1
5021284,F,N,Y,2,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22087,365243,1,0,0,0,,4.0,1,1,1,1
5021298,F,N,Y,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15329,-1371,1,0,0,1,Core staff,1.0,0,1,0,1
5021302,M,N,N,1,472500.0,Commercial associate,Higher education,Married,With parents,-8907,-913,1,0,0,1,,3.0,0,1,1,1
5021328,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-17767,-3804,1,0,0,0,Cooking staff,2.0,1,1,1,1
5021339,M,Y,Y,3,270000.0,Working,Higher education,Married,House / apartment,-15174,-582,1,0,0,0,,5.0,1,1,1,1
5021347,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11448,-1066,1,1,1,0,,2.0,1,1,1,1
5021350,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19972,-6610,1,0,0,0,Laborers,2.0,0,0,0,0
5021365,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18454,-7518,1,0,0,0,Drivers,2.0,0,1,1,1
5021370,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-22100,-578,1,0,0,1,Managers,2.0,1,1,1,1
5021382,F,N,Y,1,121500.0,Working,Higher education,Married,House / apartment,-11007,-762,1,0,0,0,,3.0,1,1,1,1
5021410,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-20066,-3988,1,1,1,0,Private service staff,2.0,1,1,1,1
5021425,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21982,365243,1,0,1,0,,2.0,0,1,0,0
5021429,F,N,Y,0,126000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18907,-2470,1,0,0,0,Sales staff,1.0,1,1,1,1
5021434,M,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-17110,-370,1,0,0,0,Laborers,3.0,1,1,1,1
5021444,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,With parents,-13315,-5204,1,1,1,0,Core staff,2.0,0,0,0,1
5021448,F,N,Y,0,196650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21415,-2744,1,0,0,0,Cleaning staff,2.0,0,0,0,1
5021451,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-21148,365243,1,0,1,0,,2.0,0,0,0,1
5021458,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-11501,-735,1,0,0,0,Core staff,3.0,0,0,0,0
5021474,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10450,-1218,1,0,1,1,Laborers,3.0,0,1,0,0
5021475,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11905,-2470,1,0,1,1,Cooking staff,2.0,0,0,0,1
5021487,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-10665,-1493,1,0,0,0,Laborers,2.0,0,1,0,0
5021500,M,Y,Y,4,292500.0,Working,Secondary / secondary special,Married,House / apartment,-14150,-401,1,0,0,0,Laborers,6.0,0,1,0,0
5021502,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20958,365243,1,0,0,0,,2.0,1,1,1,1
5021508,F,N,Y,0,144000.0,State servant,Secondary / secondary special,Married,House / apartment,-18136,-10110,1,0,1,0,High skill tech staff,2.0,0,1,0,1
5021522,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-19271,-4839,1,0,0,1,Core staff,2.0,1,1,1,1
5021530,F,N,Y,0,112500.0,Pensioner,Higher education,Widow,House / apartment,-22231,365243,1,0,0,0,,1.0,0,1,0,1
5021534,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22917,365243,1,0,0,0,,2.0,1,1,1,1
5021544,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870,-1583,1,0,0,0,Medicine staff,2.0,1,1,1,1
5021554,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11843,-429,1,0,0,0,Drivers,2.0,1,1,1,1
5021559,M,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,-9906,-122,1,1,1,0,Sales staff,2.0,0,1,0,1
5021568,F,N,Y,2,126000.0,Working,Higher education,Married,House / apartment,-12428,-4900,1,0,1,1,High skill tech staff,4.0,0,1,0,1
5021572,M,N,N,0,270000.0,State servant,Incomplete higher,Married,House / apartment,-9787,-1674,1,0,0,0,,2.0,1,1,1,1
5021586,F,Y,Y,0,247500.0,Working,Incomplete higher,Separated,House / apartment,-19672,-1375,1,1,0,0,Accountants,1.0,0,1,0,1
5021591,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21589,365243,1,0,0,0,,2.0,0,1,0,0
5021614,M,Y,Y,1,189000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16893,-1521,1,0,0,0,Sales staff,3.0,1,1,1,1
5021616,F,Y,Y,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11038,-2408,1,0,0,0,,2.0,1,1,1,1
5021620,F,Y,Y,3,126000.0,Working,Higher education,Married,House / apartment,-15003,-122,1,0,0,0,Managers,5.0,1,1,1,1
5021627,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21918,365243,1,0,0,1,,1.0,1,1,1,1
5021630,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-11701,-3262,1,0,0,0,,2.0,1,1,1,1
5021639,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21456,-425,1,0,0,0,Medicine staff,2.0,0,0,0,1
5021643,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13367,365243,1,0,1,0,,2.0,0,1,0,0
5021652,M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13207,-1401,1,0,0,0,Low-skill Laborers,3.0,0,1,0,0
5021662,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,0,1,0,0
5021678,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0,1,0,1
5021688,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-13205,-248,1,0,0,0,Managers,3.0,1,1,1,1
5021702,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15174,-3292,1,1,0,0,Sales staff,3.0,0,1,0,1
5021716,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17039,-2986,1,0,1,0,Sales staff,2.0,0,1,0,1
5021718,F,Y,Y,1,630000.0,Working,Secondary / secondary special,Married,House / apartment,-17755,-401,1,0,0,0,,3.0,0,1,0,1
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,1,1,1,1
5021740,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,1,1,1,1
5021756,F,Y,Y,0,432000.0,Commercial associate,Incomplete higher,Married,House / apartment,-12719,-1218,1,0,1,1,Managers,2.0,0,1,0,1
5021761,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-16978,-821,1,0,0,0,,2.0,0,1,0,1
5021772,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,1,1,1,1
